rapl:::PACKAGE_ENERGY:PACKAGE0,APAPI_OP1_DIV_DIFF_TIME,APAPI_STAT_ACC,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,0x7fffffff8000,energy,Ws,2147483648.0,power,W,2.147483648
rapl:::PACKAGE_ENERGY:PACKAGE1,APAPI_OP1_DIV_DIFF_TIME,APAPI_STAT_ACC,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,0x7fffffff8000,energy,Ws,2147483648.0,power,W,2.147483648
rapl:::DRAM_ENERGY:PACKAGE0,APAPI_OP1_DIV_DIFF_TIME,APAPI_STAT_ACC,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,0x7fffffff8000,energy,Ws,2147483648.0,power,W,2.147483648
rapl:::DRAM_ENERGY:PACKAGE1,APAPI_OP1_DIV_DIFF_TIME,APAPI_STAT_ACC,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,0x7fffffff8000,energy,Ws,2147483648.0,power,W,2.147483648
rapl:::PP0_ENERGY:PACKAGE0,APAPI_OP1_DIV_DIFF_TIME,APAPI_STAT_ACC,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,0x7fffffff8000,energy,Ws,2147483648.0,power,W,2.147483648
rapl:::PP0_ENERGY:PACKAGE1,APAPI_OP1_DIV_DIFF_TIME,APAPI_STAT_ACC,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,0x7fffffff8000,energy,Ws,2147483648.0,power,W,2.147483648

rapl:::THERM_STATUS:PACKAGE0:CPU0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
rapl:::THERM_STATUS:PACKAGE0:CPU1,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
rapl:::THERM_STATUS:PACKAGE0:CPU2,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
rapl:::THERM_STATUS:PACKAGE0:CPU3,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
rapl:::THERM_STATUS:PACKAGE1:CPU0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
rapl:::THERM_STATUS:PACKAGE1:CPU1,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
rapl:::THERM_STATUS:PACKAGE1:CPU2,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
rapl:::THERM_STATUS:PACKAGE1:CPU3,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
rapl:::THERM_STATUS:PACKAGE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
rapl:::THERM_STATUS:PACKAGE1,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1

rapl:::AVG_FREQUENCY:PACKAGE0:CPU0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1
rapl:::EFF_FREQUENCY:PACKAGE0:CPU0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1
rapl:::AVG_FREQUENCY:PACKAGE1:CPU0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1
rapl:::EFF_FREQUENCY:PACKAGE1:CPU0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1
rapl:::AVG_FREQUENCY:PACKAGE0:CPU1,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1
rapl:::EFF_FREQUENCY:PACKAGE0:CPU1,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1
rapl:::AVG_FREQUENCY:PACKAGE1:CPU1,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1
rapl:::EFF_FREQUENCY:PACKAGE1:CPU1,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1
rapl:::AVG_FREQUENCY:PACKAGE0:CPU2,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1
rapl:::EFF_FREQUENCY:PACKAGE0:CPU2,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1
rapl:::AVG_FREQUENCY:PACKAGE1:CPU2,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1
rapl:::EFF_FREQUENCY:PACKAGE1:CPU2,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1
rapl:::AVG_FREQUENCY:PACKAGE0:CPU3,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1
rapl:::EFF_FREQUENCY:PACKAGE0:CPU3,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1
rapl:::AVG_FREQUENCY:PACKAGE1:CPU3,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1
rapl:::EFF_FREQUENCY:PACKAGE1:CPU3,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,KHz,1,-,-,1

rapl:::TIME_WORK,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,time,s,1E3,-,-,1
rapl:::TIME_IDLE,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,time,s,1E3,-,-,1
rapl:::TIME_UTIL,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,utilization,%,1,-,-,1
rapl:::MEM_TOTAL,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,memory,kiB,1,-,-,1
rapl:::MEM_USED,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,memory,kiB,1,-,-,1
rapl:::MEM_FREE,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,memory,kiB,1,-,-,1
rapl:::SWAP_TOTAL,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,memory,kiB,1,-,-,1
rapl:::SWAP_USED,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,memory,kiB,1,-,-,1
rapl:::SWAP_FREE,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,memory,kiB,1,-,-,1


nvml:::Tesla_K20c:fan_speed,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,speed,%,1,-,-,1
nvml:::Tesla_K20c:total_memory,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,memory,B,1,-,-,1
nvml:::Tesla_K20c:unallocated_memory,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,memory,B,1,-,-,1
nvml:::Tesla_K20c:allocated_memory,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,memory,B,1,-,-,1
nvml:::Tesla_K20c:temperature,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
nvml:::Tesla_K20c:power,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E3,energy,Ws,1E12
nvml:::Tesla_K20c:graphics_clock,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,MHz,1,-,-,1
nvml:::Tesla_K20c:sm_clock,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,MHz,1,-,-,1
nvml:::Tesla_K20c:memory_clock,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,MHz,1,-,-,1
nvml:::Tesla_K20c:gpu_utilization,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,utilization,%,1,-,-,1
nvml:::Tesla_K20c:memory_utilization,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,utilization,%,1,-,-,1
nvml:::Tesla_K20c:processes,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,#processes,#,1,-,-,1

maxeler:::fpga_POWER:DEVICE0,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E6,energy,Ws,1E15
maxeler:::vcc1v0_c_POWER:DEVICE0,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E6,energy,Ws,1E15
maxeler:::vcc1v5_ddr_POWER:DEVICE0,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E6,energy,Ws,1E15
maxeler:::vcc2v5_aux_POWER:DEVICE0,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E6,energy,Ws,1E15
maxeler:::imgt_1v0_POWER:DEVICE0,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E6,energy,Ws,1E15
maxeler:::imgt_1v2_POWER:DEVICE0,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E6,energy,Ws,1E15
maxeler:::mgt_1v0_POWER:DEVICE0,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E6,energy,Ws,1E15
maxeler:::mgt_1v2_POWER:DEVICE0,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E6,energy,Ws,1E15
maxeler:::imgt_TEMPERATURE:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1E3,-,-,1
maxeler:::mmgt_TEMPERATURE:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1E3,-,-,1
maxeler:::COMPUTE_UTIL:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,utilization,%,1E3,-,-,1

micknc:::POWER_PCIE:DEVICE0,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E6,energy,Ws,1E15
micknc:::POWER_C2X3:DEVICE0,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E6,energy,Ws,1E15
micknc:::POWER_C2X4:DEVICE0,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E6,energy,Ws,1E15
micknc:::POWER_VCCP:DEVICE0,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E6,energy,Ws,1E15
micknc:::POWER_VDDG:DEVICE0,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E6,energy,Ws,1E15
micknc:::POWER_VDDQ:DEVICE0,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E6,energy,Ws,1E15
micknc:::POWER_MIC:DEVICE0,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1E6,energy,Ws,1E15
micknc:::TEMP_DIE:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
micknc:::TEMP_GDDR:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
micknc:::TEMP_FANIN:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
micknc:::TEMP_FANOUT:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
micknc:::TEMP_VCCP:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
micknc:::TEMP_VDDG:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
micknc:::TEMP_VDDQ:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
micknc:::FREQ_CORE:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,MHz,1E3,-,-,1
micknc:::FREQ_MEM:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,frequency,MHz,1E3,-,-,1
micknc:::TIME_ACTIVE:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG|APAPI_STAT_ACC,APAPI_STAT_NO,0,time,s,1E3,-,-,1
micknc:::TIME_IDLE:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG|APAPI_STAT_ACC,APAPI_STAT_NO,0,time,s,1E3,-,-,1
micknc:::UTIL:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,percentage,%,1,-,-,1
micknc:::MEM_TOTAL:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,memory,kiB,1,-,-,1
micknc:::MEM_USED:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,memory,kiB,1,-,-,1
micknc:::MEM_FREE:DEVICE0,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,memory,kiB,1,-,-,1

ipmi:::BOARD_POWER,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1,energy,Ws,1E9
ipmi:::SYSTEM_POWER,APAPI_OP1_SAMPLE1_MUL_DIFF_TIME,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_ACC,0,power,W,1,energy,Ws,1E9
ipmi:::SYSTEM_TEMP,APAPI_OP1_NOP,APAPI_STAT_MIN|APAPI_STAT_MAX|APAPI_STAT_AVG,APAPI_STAT_NO,0,temperature,°C,1,-,-,1
